hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,45,2015,August,35,25,0,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Contract,103.28,0,1,Check-Out,30-08-2015
City Hotel,0,72,2015,October,44,28,0,3,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37,NULL,58,Transient-Party,85.67,0,0,Check-Out,31-10-2015
City Hotel,0,20,2015,October,41,7,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,107,0,2,Check-Out,########
Resort Hotel,0,225,2015,September,39,23,2,6,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,37.83,0,0,Check-Out,########
Resort Hotel,0,36,2015,November,45,7,2,6,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185,281,0,Transient-Party,36,0,0,Check-Out,15-11-2015
City Hotel,0,34,2015,October,42,12,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,103.5,0,1,Check-Out,15-10-2015
Resort Hotel,0,54,2015,December,52,22,0,5,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,196,NULL,0,Transient,85,1,1,Check-Out,27-12-2015
City Hotel,0,3,2015,December,51,19,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,80,0,0,Check-Out,22-12-2015
Resort Hotel,0,0,2015,August,33,10,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,211,0,1,Check-Out,########
City Hotel,0,45,2015,October,44,31,2,5,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,90.64,0,2,Check-Out,########
City Hotel,0,1,2015,August,33,10,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Contract,105,0,0,Check-Out,########
Resort Hotel,1,22,2015,October,41,8,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,47,0,1,Canceled,########
City Hotel,1,104,2015,August,36,30,2,1,2,0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,90,0,0,Canceled,22-07-2015
City Hotel,1,83,2015,September,39,23,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,60,0,0,Canceled,17-09-2015
City Hotel,1,25,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,17-11-2015
City Hotel,0,3,2015,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,13-10-2015
City Hotel,0,101,2015,August,32,6,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,68,0,1,Check-Out,8/8/2015
Resort Hotel,1,275,2015,October,41,4,2,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,26,0,A,A,0,Non Refund,208,NULL,0,Transient,50,0,0,Canceled,30-01-2015
City Hotel,0,86,2015,September,39,24,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,105,0,0,Check-Out,26-09-2015
City Hotel,1,6,2015,September,37,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,111.6,0,0,Canceled,9/9/2015
City Hotel,1,16,2015,November,45,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,NULL,122,0,Transient,95,0,0,Canceled,28-10-2015
City Hotel,1,80,2015,November,45,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,37,60,Transient,111,0,0,Canceled,13-10-2015
City Hotel,0,76,2015,October,43,22,1,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,11,NULL,0,Transient,58.76,0,1,Check-Out,26-10-2015
City Hotel,0,98,2015,November,48,23,1,2,1,0,0,BB,HUN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,70,0,0,Check-Out,26-11-2015
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,NULL,0,Transient-Party,100,0,0,Canceled,16-09-2015
Resort Hotel,0,28,2015,November,45,5,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,105.5,0,2,Check-Out,########
City Hotel,1,294,2015,August,32,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
Resort Hotel,0,2,2015,November,47,18,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,40,0,1,Check-Out,19-11-2015
Resort Hotel,1,245,2015,September,39,25,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,248,NULL,0,Transient,80,0,0,Canceled,31-07-2015
City Hotel,1,117,2015,August,34,22,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,0,Canceled,4/5/2015
City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,17-11-2015
Resort Hotel,0,70,2015,October,40,3,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,40.96,0,0,Check-Out,########
Resort Hotel,0,35,2015,November,45,6,4,7,1,0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,2,No Deposit,185,281,0,Transient-Party,52.2,0,0,Check-Out,17-11-2015
Resort Hotel,0,0,2015,October,41,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,56,0,0,Check-Out,########
City Hotel,1,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,1,134,2015,December,49,4,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,91,Transient,65,0,0,Canceled,22-10-2015
Resort Hotel,0,78,2015,August,32,2,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,101.65,0,0,Check-Out,9/8/2015
City Hotel,1,279,2015,July,30,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,17-10-2014
City Hotel,1,124,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,2,Canceled,29-06-2015
City Hotel,0,1,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19,NULL,0,Transient-Party,100,0,0,Check-Out,########
City Hotel,0,55,2015,September,37,6,2,0,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,75,0,0,Check-Out,8/9/2015
City Hotel,0,11,2015,December,49,5,2,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,104,0,0,Check-Out,########
Resort Hotel,0,105,2015,December,51,15,4,10,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,55.48,0,1,Check-Out,29-12-2015
City Hotel,0,19,2015,July,30,25,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,29-07-2015
Resort Hotel,0,63,2015,October,41,9,1,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,54.02,0,3,Check-Out,########
Resort Hotel,0,68,2015,October,43,18,4,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,55,0,2,Check-Out,28-10-2015
City Hotel,0,107,2015,August,33,12,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,8,NULL,0,Transient-Party,90,0,1,Check-Out,13-08-2015
City Hotel,1,299,2015,August,33,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
Resort Hotel,0,1,2015,August,36,30,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,192.6,0,3,Check-Out,1/9/2015
City Hotel,0,132,2015,July,30,23,0,1,3,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,130.5,0,0,Check-Out,24-07-2015
City Hotel,0,0,2015,October,43,24,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,B,0,No Deposit,NULL,NULL,0,Transient,102.5,0,0,Check-Out,25-10-2015
City Hotel,0,4,2015,August,34,19,0,2,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,106,0,1,Check-Out,21-08-2015
City Hotel,0,72,2015,October,44,28,0,3,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37,NULL,58,Transient-Party,85.67,0,0,Check-Out,31-10-2015
City Hotel,0,0,2015,October,40,2,0,0,3,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,D,K,0,No Deposit,28,NULL,0,Transient,0,0,1,Check-Out,########
Resort Hotel,0,20,2015,November,45,2,2,5,2,0,1,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,69,NULL,0,Transient,29,0,1,Check-Out,########
Resort Hotel,1,59,2015,December,52,26,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,65.18,0,1,Canceled,########
City Hotel,0,15,2015,September,40,30,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Group,78.03,0,0,Check-Out,########
City Hotel,0,35,2015,October,44,26,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,76.5,0,1,Check-Out,28-10-2015
City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,17-11-2015
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,########
City Hotel,0,3,2015,September,38,19,2,1,2,0,0,BB,USA,Corporate,Corporate,0,0,0,A,D,1,No Deposit,81,NULL,0,Transient,120,0,0,Check-Out,22-09-2015
City Hotel,1,374,2015,October,44,26,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
City Hotel,0,21,2015,October,41,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,9,NULL,0,Contract,117,0,1,Check-Out,########
Resort Hotel,0,8,2015,July,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,C,0,No Deposit,NULL,42,0,Transient,134,0,0,Check-Out,15-07-2015
City Hotel,0,56,2015,September,38,17,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,20,NULL,0,Transient-Party,58,0,0,Check-Out,19-09-2015
Resort Hotel,0,2,2015,November,47,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,46.4,0,1,Check-Out,20-11-2015
City Hotel,1,279,2015,July,30,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,17-10-2014
City Hotel,0,73,2015,November,48,24,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,27,Transient-Party,85.67,0,0,Check-Out,27-11-2015
City Hotel,1,356,2015,October,41,8,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,1,69,2015,July,28,9,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,118.13,0,2,Canceled,13-05-2015
City Hotel,1,258,2015,July,27,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,17-10-2014
Resort Hotel,0,36,2015,November,45,7,2,6,2,0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185,281,0,Transient-Party,43.2,0,0,Check-Out,15-11-2015
Resort Hotel,0,0,2015,October,40,2,0,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,120,1,0,Check-Out,########
Resort Hotel,1,6,2015,September,39,23,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,156,NULL,0,Transient,0,0,1,Canceled,22-09-2015
City Hotel,1,22,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,147.75,0,2,Canceled,7/9/2015
Resort Hotel,0,11,2015,October,41,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,48.74,0,0,Check-Out,14-10-2015
City Hotel,0,141,2015,September,39,20,1,0,1,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,80,0,0,Check-Out,21-09-2015
City Hotel,0,43,2015,October,42,13,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63,NULL,0,Transient-Party,75,0,0,Check-Out,14-10-2015
Resort Hotel,0,1,2015,December,50,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,289,0,Transient,35,0,0,Check-Out,########
City Hotel,1,200,2015,September,37,12,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,86,0,0,Canceled,9/7/2015
Resort Hotel,0,0,2015,November,47,16,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,16,0,Transient,41,1,0,Check-Out,17-11-2015
City Hotel,1,30,2015,September,40,30,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,121,0,0,Canceled,15-09-2015
Resort Hotel,1,216,2015,August,32,8,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,1,0,H,H,0,No Deposit,240,NULL,0,Transient,244,0,2,Canceled,28-01-2015
City Hotel,1,49,2015,September,38,18,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,94.5,0,1,Canceled,8/9/2015
Resort Hotel,1,11,2015,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,68,0,0,Canceled,########
City Hotel,0,10,2015,August,36,31,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,57,NULL,0,Transient,85,0,0,Check-Out,7/9/2015
Resort Hotel,0,204,2015,October,41,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26,NULL,0,Contract,55.46,1,0,Check-Out,14-10-2015
City Hotel,0,60,2015,September,39,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,NULL,0,Transient-Party,65,0,0,Check-Out,23-09-2015
Resort Hotel,1,171,2015,September,37,12,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,59.13,0,1,Canceled,9/5/2015
Resort Hotel,0,244,2015,September,36,2,2,5,2,0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96,NULL,0,Transient-Party,57,0,0,Check-Out,9/9/2015
City Hotel,1,351,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,6/7/2015
Resort Hotel,0,19,2015,December,51,16,2,4,3,0,0,HB,NGA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,314,NULL,0,Transient,79.5,0,1,Check-Out,22-12-2015
City Hotel,1,72,2015,December,53,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient,276.53,0,1,Canceled,24-12-2015
Resort Hotel,1,8,2015,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,NULL,NULL,0,Transient,58,0,0,Canceled,30-11-2015
City Hotel,0,55,2015,August,35,26,0,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,28-08-2015
City Hotel,0,5,2015,August,33,15,1,1,2,2,0,SC,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Contract,153,1,1,Check-Out,17-08-2015
Resort Hotel,0,29,2015,September,36,3,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,144.9,0,2,Check-Out,7/9/2015
City Hotel,0,16,2015,August,36,31,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,97.5,0,0,Check-Out,2/9/2015
City Hotel,0,59,2015,November,48,28,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,106.2,0,1,Check-Out,########
City Hotel,0,69,2015,October,44,25,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,58,Transient-Party,85.67,0,0,Check-Out,28-10-2015
City Hotel,1,311,2015,August,35,24,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,0,20,2015,December,52,24,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,55,0,1,Check-Out,25-12-2015
Resort Hotel,0,5,2015,December,51,19,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,43,0,1,Check-Out,20-12-2015
Resort Hotel,0,8,2015,December,50,8,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,38.4,0,1,Check-Out,########
City Hotel,0,32,2015,November,47,20,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,NULL,0,Transient-Party,73,0,0,Check-Out,22-11-2015
Resort Hotel,0,39,2015,August,32,7,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240,NULL,0,Transient,179.6,0,1,Check-Out,########
City Hotel,1,62,2015,November,48,25,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,0,No-Show,25-11-2015
Resort Hotel,0,5,2015,December,51,19,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,43,0,1,Check-Out,20-12-2015
City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,########
Resort Hotel,0,61,2015,August,33,9,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,NULL,0,Transient,173,1,1,Check-Out,16-08-2015
Resort Hotel,0,88,2015,July,29,13,3,5,2,0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Contract,96.3,0,0,Check-Out,21-07-2015
City Hotel,1,3,2015,September,40,27,2,0,1,0,0,BB,PRT,Corporate,Corporate,1,1,2,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Canceled,24-09-2015
City Hotel,0,10,2015,August,35,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,90,0,2,Check-Out,27-08-2015
City Hotel,0,1,2015,October,43,23,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,96.3,0,1,Check-Out,27-10-2015
Resort Hotel,0,89,2015,October,41,5,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,62,1,1,Check-Out,########
City Hotel,0,39,2015,August,33,10,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,0,0,0,Check-Out,########
Resort Hotel,0,219,2015,September,39,23,2,6,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,156,NULL,0,Contract,37.83,0,2,Check-Out,########
City Hotel,1,330,2015,September,37,12,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,1/1/2015
Resort Hotel,1,57,2015,August,35,27,0,3,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,157.67,0,3,Canceled,6/7/2015
City Hotel,1,297,2015,August,33,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,0,120,2015,August,34,20,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,1,Check-Out,23-08-2015
Resort Hotel,0,21,2015,August,35,26,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,171,NULL,0,Transient,0,0,0,Check-Out,26-08-2015
Resort Hotel,0,278,2015,October,41,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,45.9,0,1,Check-Out,20-10-2015
Resort Hotel,0,112,2015,December,53,30,0,3,2,0,0,Undefined,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,224.67,0,0,Check-Out,2/1/2016
City Hotel,0,102,2015,October,42,16,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,18-10-2015
Resort Hotel,1,196,2015,July,29,16,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,18-06-2015
City Hotel,0,0,2015,December,51,16,0,1,2,0,0,BB,PRT,Complementary,Direct,1,2,8,G,G,1,No Deposit,45,NULL,0,Transient,0,0,1,Check-Out,17-12-2015
City Hotel,1,301,2015,August,33,14,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6,NULL,0,Transient-Party,101.5,0,0,Canceled,6/7/2015
City Hotel,0,1,2015,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,139.33,0,1,Check-Out,########
Resort Hotel,1,31,2015,November,45,2,5,11,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,NULL,0,Transient-Party,40,0,0,Canceled,########
City Hotel,0,273,2015,July,29,17,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,87,0,0,Check-Out,19-07-2015
City Hotel,1,74,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,0,Transient-Party,101.5,0,0,Canceled,6/7/2015
City Hotel,1,210,2015,October,41,8,1,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,12,NULL,0,Transient-Party,0,0,0,Canceled,########
City Hotel,0,97,2015,October,41,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,########
City Hotel,1,33,2015,December,50,9,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,44,NULL,0,Transient,110,0,0,Canceled,16-11-2015
Resort Hotel,0,137,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,0,1,Check-Out,20-09-2015
Resort Hotel,1,32,2015,August,35,29,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135.2,0,2,Canceled,6/8/2015
City Hotel,0,3,2015,December,50,6,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,########
City Hotel,0,22,2015,December,51,15,0,5,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,69,0,0,Check-Out,20-12-2015
City Hotel,1,61,2015,September,36,5,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,1/9/2015
