hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,2017,June,26,27,0,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100.3,0,1,Check-Out,28-06-2017
City Hotel,1,240,2017,July,30,23,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,25-11-2016
City Hotel,1,210,2017,May,20,20,2,4,2,1,0,BB,DNK,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,197.1,0,0,Canceled,22-10-2016
City Hotel,0,72,2017,February,5,2,0,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,71.28,0,1,Check-Out,4/2/2017
City Hotel,1,42,2017,July,28,11,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,140,0,0,Canceled,1/6/2017
City Hotel,0,45,2017,August,32,7,1,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,9/8/2017
City Hotel,0,1,2017,May,21,23,0,2,0,0,0,SC,PRT,Direct,Direct,0,0,0,A,K,2,No Deposit,NULL,NULL,0,Transient,0,1,0,Check-Out,25-05-2017
Resort Hotel,0,175,2017,July,30,27,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,180,0,3,Check-Out,3/8/2017
City Hotel,0,170,2017,March,11,17,1,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,86.4,0,1,Check-Out,20-03-2017
City Hotel,0,34,2017,June,25,19,1,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,22-06-2017
City Hotel,0,20,2017,February,6,5,2,2,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,105,0,0,Check-Out,9/2/2017
City Hotel,0,254,2017,June,23,9,1,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,99,0,1,Check-Out,########
City Hotel,1,141,2017,April,16,17,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.5,0,0,Canceled,13-12-2016
City Hotel,1,52,2017,March,11,13,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56,NULL,0,Transient,80,0,0,Canceled,20-01-2017
City Hotel,1,2,2017,February,5,2,0,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88,0,1,No-Show,2/2/2017
Resort Hotel,0,122,2017,June,24,17,4,10,2,2,0,HB,RUS,Online TA,TA/TO,0,0,0,C,G,0,No Deposit,240,NULL,0,Transient,219.86,0,2,Check-Out,1/7/2017
Resort Hotel,1,45,2017,August,31,5,2,4,2,2,0,HB,MAR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,378,0,0,Canceled,23-06-2017
City Hotel,1,215,2017,June,26,28,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,25-11-2016
City Hotel,0,37,2017,May,18,3,0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149,0,1,Check-Out,5/5/2017
Resort Hotel,0,1,2017,April,14,6,0,1,1,0,0,HB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,7/4/2017
City Hotel,0,50,2017,March,12,22,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,78.31,0,1,Check-Out,24-03-2017
City Hotel,1,21,2017,August,31,1,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Canceled,14-07-2017
City Hotel,0,65,2017,July,28,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,126,0,1,Check-Out,16-07-2017
City Hotel,1,111,2017,April,16,17,1,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,2,Canceled,9/1/2017
Resort Hotel,0,62,2017,March,11,13,1,0,1,0,0,BB,NULL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,108,0,Transient,35,0,0,Check-Out,14-03-2017
City Hotel,1,58,2017,February,8,23,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,132,NULL,0,Transient,78,0,0,Canceled,27-12-2016
City Hotel,0,39,2017,June,23,7,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,########
City Hotel,0,34,2017,May,19,9,0,3,1,0,0,BB,SWE,Groups,TA/TO,0,0,0,A,A,4,No Deposit,39,NULL,0,Transient-Party,130,0,0,Check-Out,########
Resort Hotel,1,233,2017,May,18,5,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,60,0,2,Canceled,########
City Hotel,1,169,2017,June,23,8,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,170,0,0,Canceled,21-12-2016
City Hotel,0,2,2017,March,10,9,8,19,0,0,0,SC,PRT,Direct,Direct,0,0,0,G,K,14,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,5/4/2017
City Hotel,0,182,2017,July,27,2,3,5,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,143.1,0,1,Check-Out,########
City Hotel,0,1,2017,February,6,11,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,94.36,0,0,Check-Out,13-02-2017
Resort Hotel,0,84,2017,April,16,18,1,5,1,0,0,BB,ITA,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,74.6,0,0,Check-Out,24-04-2017
City Hotel,1,67,2017,February,7,12,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,80,0,0,Canceled,########
City Hotel,0,13,2017,January,4,25,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,79.69,0,1,Check-Out,29-01-2017
City Hotel,0,54,2017,July,28,15,1,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient-Party,121.5,0,0,Check-Out,17-07-2017
City Hotel,0,65,2017,March,11,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,67.15,0,2,Check-Out,18-03-2017
City Hotel,0,198,2017,March,11,17,1,2,2,0,1,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,93.6,0,3,Check-Out,20-03-2017
Resort Hotel,0,247,2017,May,19,13,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,314,NULL,0,Transient,56,0,1,Check-Out,18-05-2017
City Hotel,0,17,2017,January,5,30,2,5,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,98.94,0,1,Check-Out,6/2/2017
City Hotel,0,129,2017,June,24,16,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,99,0,0,Check-Out,21-06-2017
Resort Hotel,0,1,2017,April,17,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330,NULL,0,Transient-Party,50,0,1,Check-Out,29-04-2017
Resort Hotel,0,9,2017,June,25,22,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,181,1,0,Check-Out,25-06-2017
City Hotel,1,78,2017,April,17,29,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,0,Transient,90,0,0,Canceled,########
City Hotel,1,70,2017,February,7,16,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,95.4,0,2,Canceled,28-01-2017
City Hotel,1,235,2017,June,26,30,2,2,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,127.58,0,2,Canceled,3/4/2017
Resort Hotel,0,26,2017,February,8,24,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58,0,1,Check-Out,25-02-2017
Resort Hotel,1,5,2017,August,34,20,1,0,2,0,0,BB,PRT,Online TA,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,194,0,1,Canceled,20-08-2017
City Hotel,1,28,2017,March,9,2,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,95,0,0,Canceled,2/2/2017
City Hotel,0,1,2017,March,10,6,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,91.08,0,0,Check-Out,7/3/2017
Resort Hotel,0,37,2017,July,29,22,2,4,2,1,0,HB,AND,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,354,1,0,Check-Out,28-07-2017
Resort Hotel,0,0,2017,March,13,31,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,521,0,Transient,65,0,0,Check-Out,1/4/2017
City Hotel,1,122,2017,January,4,28,2,5,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.7,0,1,Canceled,26-10-2016
Resort Hotel,0,162,2017,August,34,24,2,5,2,1,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,173,0,1,Check-Out,31-08-2017
City Hotel,1,165,2017,May,20,19,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,225,0,0,Canceled,########
City Hotel,1,34,2017,June,25,19,1,4,1,0,0,BB,AGO,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,191,0,0,Canceled,19-05-2017
City Hotel,1,191,2017,July,30,27,2,5,3,0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NULL,0,Transient,225,0,1,Canceled,2/7/2017
City Hotel,0,82,2017,March,13,29,0,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,70.2,0,2,Check-Out,30-03-2017
Resort Hotel,1,125,2017,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,6/2/2017
Resort Hotel,0,5,2017,January,1,4,0,3,2,0,0,BB,PRT,Direct,TA/TO,1,0,1,A,D,0,No Deposit,250,NULL,0,Transient,44,0,0,Check-Out,7/1/2017
City Hotel,0,144,2017,May,18,6,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,NULL,0,Transient-Party,90,0,1,Check-Out,9/5/2017
City Hotel,0,219,2017,July,28,14,2,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,109.1,0,4,Check-Out,21-07-2017
Resort Hotel,0,272,2017,May,18,1,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,40,NULL,0,Contract,70.95,0,1,Check-Out,########
City Hotel,1,171,2017,July,31,30,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Refundable,10,NULL,0,Transient,100,0,0,Canceled,29-07-2017
City Hotel,0,1,2017,January,3,19,1,3,1,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,66.53,0,1,Check-Out,23-01-2017
Resort Hotel,0,301,2017,August,32,12,2,4,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,112.12,0,1,Check-Out,18-08-2017
City Hotel,1,629,2017,March,13,30,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,59,0,0,Canceled,21-10-2015
City Hotel,0,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,75,0,0,Check-Out,26-02-2017
Resort Hotel,0,174,2017,April,16,17,1,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,D,3,No Deposit,240,NULL,0,Transient-Party,82.75,1,2,Check-Out,21-04-2017
Resort Hotel,0,40,2017,January,3,16,1,2,1,0,0,Undefined,PRT,Groups,Direct,0,0,0,A,F,2,No Deposit,NULL,NULL,0,Transient-Party,27.5,0,0,Check-Out,19-01-2017
City Hotel,1,119,2017,April,15,11,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102,0,1,Canceled,18-12-2016
City Hotel,1,43,2017,June,22,3,2,5,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Canceled,18-05-2017
Resort Hotel,0,262,2017,July,31,30,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,410,NULL,0,Transient,116.5,0,0,Check-Out,3/8/2017
Resort Hotel,1,157,2017,April,16,21,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,60,0,3,Canceled,16-11-2016
Resort Hotel,0,126,2017,May,18,2,0,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,G,0,No Deposit,6,NULL,0,Contract,84,1,1,Check-Out,4/5/2017
City Hotel,0,50,2017,August,35,29,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,1,28,A,A,1,No Deposit,NULL,219,0,Transient,89,1,4,Check-Out,31-08-2017
City Hotel,1,155,2017,July,30,26,0,4,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.75,0,0,Canceled,26-04-2017
City Hotel,1,45,2017,January,1,4,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,86.4,0,0,Canceled,27-11-2016
City Hotel,0,7,2017,May,22,29,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,E,E,1,No Deposit,NULL,51,0,Transient,125,0,0,Check-Out,30-05-2017
Resort Hotel,1,221,2017,April,18,30,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,82,0,0,Canceled,########
Resort Hotel,1,201,2017,May,19,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.5,0,1,Canceled,26-10-2016
Resort Hotel,1,119,2017,August,31,5,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,269,0,2,Canceled,20-04-2017
Resort Hotel,1,163,2017,July,29,18,0,1,2,0,0,HB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,226,0,1,Canceled,########
Resort Hotel,0,185,2017,July,30,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,112.7,0,0,Check-Out,3/8/2017
City Hotel,1,153,2017,June,25,21,0,4,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,Non Refund,NULL,348,0,Transient,110,0,0,Canceled,19-01-2017
City Hotel,0,14,2017,February,5,3,0,2,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88,0,1,Check-Out,5/2/2017
City Hotel,0,125,2017,July,31,31,3,6,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,193,0,0,Check-Out,9/8/2017
Resort Hotel,0,73,2017,July,29,21,2,6,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,181,NULL,0,Transient,203.75,1,0,Check-Out,29-07-2017
Resort Hotel,0,34,2017,April,15,13,1,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,250,NULL,0,Transient,193,1,0,Check-Out,17-04-2017
City Hotel,0,3,2017,February,8,21,0,4,2,2,0,BB,NLD,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,149.6,0,1,Check-Out,25-02-2017
City Hotel,1,34,2017,July,28,9,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130,0,1,Canceled,5/6/2017
Resort Hotel,0,0,2017,January,4,24,0,2,2,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,D,0,No Deposit,NULL,270,0,Transient,40,0,1,Check-Out,26-01-2017
City Hotel,0,8,2017,June,22,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,NULL,40,0,Transient,67,1,1,Check-Out,2/6/2017
City Hotel,0,395,2017,May,20,17,0,3,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,2,Check-Out,20-05-2017
City Hotel,0,131,2017,July,27,6,2,3,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,89.1,0,0,Check-Out,########
Resort Hotel,1,259,2017,July,26,1,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,158.5,0,0,Canceled,16-10-2016
City Hotel,1,135,2017,April,17,23,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,171,NULL,0,Transient,90,0,0,Canceled,########
City Hotel,1,93,2017,April,14,6,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,170,NULL,0,Transient,95,0,0,Canceled,3/1/2017
Resort Hotel,0,240,2017,August,32,6,2,2,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient-Party,147.13,0,1,Check-Out,########
Resort Hotel,0,195,2017,March,10,5,4,6,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,273,NULL,0,Transient-Party,41.94,0,0,Check-Out,15-03-2017
City Hotel,1,56,2017,March,12,21,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86,NULL,0,Transient,85,0,0,Canceled,24-01-2017
City Hotel,0,22,2017,June,26,28,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,1/7/2017
City Hotel,1,162,2017,August,33,19,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,140,0,0,Canceled,21-03-2017
Resort Hotel,1,360,2017,August,34,20,2,4,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,343,0,0,Canceled,24-09-2016
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,1,57,2017,March,10,9,0,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,97.2,0,0,Canceled,15-01-2017
City Hotel,1,178,2017,May,20,19,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Canceled,3/5/2017
City Hotel,1,195,2017,June,23,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86,NULL,12,Transient,120,0,0,Canceled,########
City Hotel,1,38,2017,February,8,23,0,3,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,118,0,0,Canceled,18-01-2017
City Hotel,0,4,2017,March,10,10,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118,0,2,Check-Out,########
City Hotel,0,140,2017,April,17,28,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,NULL,0,Transient-Party,130,0,1,Check-Out,2/5/2017
City Hotel,0,68,2017,January,2,14,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Check-Out,17-01-2017
City Hotel,1,156,2017,April,17,26,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,100,0,0,Canceled,21-11-2016
City Hotel,0,118,2017,April,14,8,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.57,0,1,Check-Out,15-04-2017
Resort Hotel,1,176,2017,August,33,13,2,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,232,0,1,Canceled,3/3/2017
Resort Hotel,0,68,2017,January,1,7,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient-Party,42,0,1,Check-Out,8/1/2017
Resort Hotel,1,172,2017,April,17,29,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,314,NULL,0,Transient,86.91,0,0,Canceled,27-12-2016
Resort Hotel,1,288,2017,June,24,14,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,1,Canceled,5/9/2016
City Hotel,1,27,2017,March,10,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,78.4,0,0,No-Show,8/3/2017
City Hotel,1,70,2017,March,10,6,1,2,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7,NULL,0,Transient,60.06,0,1,Canceled,4/3/2017
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,160,0,0,Canceled,31-01-2017
Resort Hotel,0,89,2017,April,17,28,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,121.5,1,1,Check-Out,2/5/2017
City Hotel,0,127,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,2,Check-Out,21-08-2017
City Hotel,1,76,2017,July,30,29,2,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Canceled,21-05-2017
City Hotel,0,48,2017,April,15,14,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114,0,0,Check-Out,17-04-2017
City Hotel,1,151,2017,May,19,13,2,2,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,95,0,0,Canceled,13-12-2016
City Hotel,1,545,2017,January,1,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,0,74,2017,January,3,18,0,4,2,0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,88.39,0,3,Check-Out,22-01-2017
City Hotel,0,116,2017,May,19,7,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,89.1,0,0,Check-Out,########
City Hotel,0,119,2017,June,26,25,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,30-06-2017
Resort Hotel,1,305,2017,July,26,1,2,4,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,179,0,1,Canceled,4/9/2016
City Hotel,1,66,2017,April,15,9,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,2/2/2017
City Hotel,1,69,2017,July,30,24,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,75.6,0,0,Canceled,16-05-2017
City Hotel,1,28,2017,March,9,2,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,95,0,0,Canceled,2/2/2017
City Hotel,1,60,2017,July,28,15,1,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,155,0,1,Canceled,17-05-2017
City Hotel,0,167,2017,July,31,30,2,0,1,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,102.35,0,0,Check-Out,1/8/2017
Resort Hotel,0,0,2017,April,17,28,1,2,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,88.2,0,0,Check-Out,1/5/2017
City Hotel,1,62,2017,April,16,16,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,126,0,0,Canceled,26-02-2017
City Hotel,0,107,2017,August,31,3,2,5,3,0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,220,0,1,Check-Out,########
City Hotel,1,25,2017,June,26,27,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,280,0,Transient-Party,100,0,0,Canceled,2/6/2017
